codi_client,nom,marca,temporada,colleccio_client,seccio_client,familia_client,tipologia,target,construccio,garment_group,garment_type,garment_type_item,size_system,talles_model,talles_flag,talla_base,grading_rule_set,num_talles,num_colors,colors,segons_colors,num_packs,packs,variants,comprador,dissenyador,proveidor_id,proveidor,referencia_proveidor,teixit,composicio,fob_usd,cif,marge,tarifa,srp,mark_up,cost_sms,estat_proto,data_proto,estat_sms,produccio_aprovada,fitxa_mail,design_ready,patronatge_ready,sourcing_ready,enviament_amb_mostra,estat_erp,actiu,watchpoints
LBASH0903,VIZCAYA,LOSAN,SS27,MAN,PANT,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52,SUBCONJUNT,42,LOS Man Woven — Bottoms,8,2,DESERT,DARK NAVY || CHOCOLATE,1,PACK 8 (40-48),18,ALBERT PARREÑO,,400000029,SOURCE INTERNATIONAL,,02TW049 TWILL,98%COTTON 2%ELASTANE,7.55,,,12.67,32.95,2.6,11.33,,,,,false,true,true,false,false,Borrador,true,
LBASH0904,COLORADO,LOSAN,SS27,MAN,DENIM,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52; 54; 56; 58,COMPLET,42,LOS Man Woven — Bottoms,11,1,MEDIUM DENIM,GREY DENIM,1,PACK 8 (40-48),12,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE256 DENIM FLEECE EFFECT,87%COTTON 12%POLYESTER 1%ELASTANE 7.0OZ,,,,15.98,39.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
LBASH0905,RODEO,LOSAN,SS27,MAN,DENIM,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52; 54; 56; 58,COMPLET,42,LOS Man Woven — Bottoms,11,1,MEDIUM DENIM,LIGHT DENIM,1,PACK 8 (40-48),12,ALBERT PARREÑO,,400000006,GLAMOUR GARMENTS,,02DE128 DENIM,98%COTTON 2%ELASTANE 10 5OZ,7.45,,,12.78,31.95,2.5,11.18,,,,,false,true,true,false,false,Borrador,true,
LBASH0906,CANTABRIA,LOSAN,SS27,MAN,DENIM,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52; 54; 56; 58,COMPLET,42,LOS Man Woven — Bottoms,11,1,MEDIUM DENIM,GREY DENIM,1,PACK 8 (40-48),12,ALBERT PARREÑO,,400000027,SHAQAD FASHION,,02DE128 DENIM,98%COTTON 2%ELASTANE 10.5OZ,8,,,12.78,31.95,2.5,12,,,,,false,true,true,false,false,Borrador,true,
LBASH0907,TEXAS,LOSAN,SS27,MAN,DENIM,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52,SUBCONJUNT,42,LOS Man Woven — Bottoms,8,1,MEDIUM DENIM,LIGHT DENIM,1,PACK 8 (40-48),9,ALBERT PARREÑO,,400000006,GLAMOUR GARMENTS,400000006,02DE128 DENIM,98%COTTON 2%ELASTANE 10.5OZ,7.5,,,11.98,29.95,2.5,11.25,,,,,false,true,true,false,false,Borrador,true,
LBASH1001,GRANOLLERS,LOSAN,SS27,MAN,SHORT,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,MAN_LOS_01,S; M; L; XL; 2XL; 3XL; 4XL,SUBCONJUNT,M,LOS Man Woven — Bottoms,7,2,DARK NAVY,BLACK || MEDIUM GREY MELANGE,1,PACK 6 (M-2XL),16,ALBERT PARREÑO,,400000003,EUROTEX FASHION LIMITED,,01FL503 NO BRUSHED FLEECE,100%COTTON 260GRS,4.3,,,9.18,22.95,2.5,6.45,,,,,false,true,true,false,false,Borrador,true,
LBASH1002,NERJA,LOSAN,SS27,MAN,SHORT,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,MAN_LOS_01,S; M; L; XL; 2XL; 3XL; 4XL; 5XL; 6XL,COMPLET,M,LOS Man Woven — Bottoms,9,2,DARK NAVY,BLACK || MEDIUM GREY MELANGE,1,PACK 6 (M-2XL),20,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01SJ011 SINGLE JERSEY,100%COTTON 220GRS,2.9,,,5.18,12.95,2.5,4.35,,,,,false,true,true,false,false,Borrador,true,
LBASH1003,PALENCIA,LOSAN,SS27,MAN,DENIM,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52; 54; 56; 58,COMPLET,42,LOS Man Woven — Bottoms,11,3,MEDIUM DENIM,LIGHT DENIM || DARK DENIM || GREY DENIM,1,PACK 8 (40-48),36,ALBERT PARREÑO,,400000006,GLAMOUR GARMENTS,400000006,02DE1020 DENIM,99%COTTON 1%ELASTANE,6.15,,,10.38,25.95,2.5,9.23,,,,,false,true,true,false,false,Borrador,true,
LBASH1004,LIMA,LOSAN,SS27,MAN,DENIM,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52,SUBCONJUNT,42,LOS Man Woven — Bottoms,8,4,GREY DENIM,LIGHT DENIM || MEDIUM DENIM || DARK DENIM,1,PACK 8 (40-48),36,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,400000042,02DE256 DENIM FLEECE EFFECT,87%COTTON 12%POLYESTER 1%ELASTANE 7.0OZ,,,,12.29,31.95,2.6,,,,,,false,true,true,false,false,Borrador,true,
LBASH1005,SORIA,LOSAN,SS27,MAN,DENIM,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52; 54; 56; 58,COMPLET,42,LOS Man Woven — Bottoms,11,1,MEDIUM DENIM,LIGHT DENIM,1,PACK 8 (40-48),12,ALBERT PARREÑO,,400000027,SHAQAD FASHION,400000027,02DE114 DENIM,100%COTTON,6,,,10.38,25.95,2.5,9,,,,,false,true,true,false,false,Borrador,true,
LBASH1006,ALTEA,LOSAN,SS27,MAN,DENIM,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52; 54; 56; 58,COMPLET,42,LOS Man Woven — Bottoms,11,4,MEDIUM DENIM,LIGHT DENIM || DARK DENIM || GREY DENIM || BLACK DENIM,1,PACK 8 (40-48),48,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,400000042,02DE242 STRECH DENIM 4046,98%COTTON 2%ELASTANE 8.5OZ,,,,10.75,27.95,2.6,,,,,,false,true,true,false,false,Borrador,true,
LBASH1007,TORTOSA,LOSAN,SS27,MAN,DENIM,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52,SUBCONJUNT,42,LOS Man Woven — Bottoms,8,2,LIGHT DENIM,MEDIUM DENIM || GREY DENIM,1,PACK 8 (40-48),18,ALBERT PARREÑO,,400000006,GLAMOUR GARMENTS,,02DE128 DENIM,98%COTTON 2%ELASTANE 10.5OZ,6.05,,,10.38,25.95,2.5,9.08,,,,,false,true,true,false,false,Borrador,true,
LBASH1008,DENVER,LOSAN,SS27,MAN,SHORT,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52; 54; 56; 58,COMPLET,42,LOS Man Woven — Bottoms,11,7,TOFFEE,DARK NAVY || BEIGE || LAUREL GREEN,1,PACK 8 (40-48),84,ALBERT PARREÑO,,400000004,FASHION CHANNEL (PVT) LTD.,,02TW1037 STRETCH TWILL RFD,98%COTTON 2%ELASTANE 224GRS,6.1,,,12.94,34.95,2.7,9.15,,,,,false,true,true,false,false,Borrador,true,
LBASH1009,IRUN,LOSAN,SS27,MAN,SHORT,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52,SUBCONJUNT,42,LOS Man Woven — Bottoms,8,1,BISCUIT || PEARL GREY,BLACK,1,PACK 8 (40-48),9,ALBERT PARREÑO,,400000004,FASHION CHANNEL (PVT) LTD.,,02TW1080 STRECTH TWILL PEACH ART# FC-1612,98%COTTON 2%ELASTANE 328GRS,5.85,,,11.09,29.95,2.7,8.78,,,,,false,true,true,false,false,Borrador,true,
LBASH1010,EIBAR,LOSAN,SS27,MAN,SHORT,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52,SUBCONJUNT,42,LOS Man Woven — Bottoms,8,4,BEIGE || MOSS,NAVY || MOUSSE BROWN || AQUA GREEN || WHITE CREAM,1,PACK 8 (40-48),36,ALBERT PARREÑO,,400000029,SOURCE INTERNATIONAL,,02TW131 INTERTWILL,98%COTTON 2%ELASTANE 195GRS,6.3,,,11.09,29.95,2.7,9.45,,,,,false,true,true,false,false,Borrador,true,
LBASH1011,ALCOY,LOSAN,SS27,MAN,SHORT,BASIC LINE,Carry Over,MAN,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,MAN_NUM_LOS_01,38; 40; 42; 44; 46; 48; 50; 52,SUBCONJUNT,42,LOS Man Woven — Bottoms,8,3,AQUA GREEN || DESERT,NAVY || WHITE CREAM || CHOCOLATE,1,PACK 8 (40-48),27,ALBERT PARREÑO,,400000029,SOURCE INTERNATIONAL,,02TW049 TWILL,98%COTTON 2%ELASTANE,6.1,,,11.52,29.95,2.6,9.15,,,,,false,true,true,false,false,Borrador,true,
LBASH1101,CALIFORNIA,LOSAN,SS27,MAN,SWIMWEAR,BASIC LINE,Carry Over,MAN,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,MAN_LOS_01,S; M; L; XL; 2XL; 3XL; 4XL; 5XL; 6XL,COMPLET,M,,9,3,REEF,MINT || STEEL BLUE || CLASIC BLUE,1,PACK 6 (M-2XL),30,SYLVIE MARQUES,,400000062,"SHISHI MINSHI IMPORT & EXPORT CO, LTD",400000008,NYLON TASLON 70D/24FX160D/96F,100%NYLON 110GRS,3.1,,,6.9,17.95,2.6,6.2,,,,,false,true,true,false,true,Borrador,true,PENDING_GRADING
LBASKB0101,MIAMI,LOSAN,SS27,KIDS BOY,T-SHIRT,BASIC LINE,Carry Over,KID_BOY,KNIT,TOPS,JERSEY_TOPS,t_shirt,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Knit — Tops,9,1,WHITE,NAVY,1,PACK 6 (02-07),12,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01SJ007 SINGLE JERSEY,100%COTTON 160GRS,1.7,,,2.78,6.95,2.5,2.55,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB0301,VITORIA,LOSAN,SS27,KIDS BOY,SHIRT,BASIC LINE,Carry Over,KID_BOY,WOVEN,TOPS,BUTTONED_TOPS,shirt_woven,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,1,WHITE,LIGHT BLUE MELANGE,1,PACK 6 (02-07),12,ALBERT PARREÑO,,400000034,THE SHANIN CORPORATION LTD.,400000034,Y2LN004 LINEN COTTON,70%COTTON 30%LINEN 115GRS,,,,10.38,25.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · MARCADORS_ERP_FILTRATS:10|12
LBASKB0302,SALAMANCA,LOSAN,SS27,KIDS BOY,SHIRT,BASIC LINE,Carry Over,KID_BOY,WOVEN,TOPS,BUTTONED_TOPS,shirt_woven,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,2,LIGHT BLUE MELANGE,WHITE,1,PACK 6 (02-07),24,ALBERT PARREÑO,,400000034,THE SHANIN CORPORATION LTD.,400000034,Y2LN004 LINEN COTTON,70%COTTON 30%LINEN 115GRS,,,,9.98,24.95,2.5,,,,,,false,true,true,false,true,Borrador,true,PENDING_GRADING · MARCADORS_ERP_FILTRATS:10|12
LBASKB0601,MERIDA,LOSAN,SS27,KIDS BOY,OUTERWEAR,BASIC LINE,Carry Over,KID_BOY,WOVEN,OUTERWEAR,STRUCTURED_JACKETS,casual_jacket,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,MEDIUM DENIM,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE1058 DENIM,73%COTTON 25%POLYESTER 2%ELASTANE,,,,11.18,27.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · MARCADORS_ERP_FILTRATS:10|12
LBASKB0602,SITGES,LOSAN,SS27,KIDS BOY,OUTERWEAR,BASIC LINE,Carry Over,KID_BOY,WOVEN,OUTERWEAR,STRUCTURED_JACKETS,casual_jacket,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,NAVY,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000038,"WEIFANG XINHUALI CLOTHING CO .,LTD",400000038,02NY1049 NYLON,100%POLYESTER,4.7,,,10.38,25.95,2.5,7.05,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · MARCADORS_ERP_FILTRATS:10|12
LBASKB0901,DETROIT,LOSAN,SS27,KIDS BOY,PANT,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,4,BLACK,BLUE-GREY || DRIED SAGE || NAVY || LIGHT GREY MELANGE,1,PACK 6 (02-07),48,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01FL503 NO BRUSHED FLEECE,100%COTTON 260GRS,4.2,,,5.58,13.95,2.5,6.3,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB0903,BOSTON,LOSAN,SS27,KIDS BOY,DENIM,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,1,MEDIUM DENIM,LIGHT DENIM,1,PACK 6 (02-07),12,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE1058 DENIM,73%COTTON 25%POLYESTER 2%ELASTANE,,,,7.98,19.95,2.5,,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB0904,MONTREAL,LOSAN,SS27,KIDS BOY,DENIM,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,1,MEDIUM DENIM,LIGHT DENIM,1,PACK 6 (02-07),12,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE1058 DENIM,73%COTTON 25%POLYESTER 2%ELASTANE,,,,7.98,19.95,2.5,,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB0905,VERACRUZ,LOSAN,SS27,KIDS BOY,DENIM,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,1,MEDIUM DENIM,LIGHT DENIM,1,PACK 6 (02-07),12,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE1058 DENIM,73%COTTON 25%POLYESTER 2%ELASTANE,,,,7.98,19.95,2.5,,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB0906,TIJUANA,LOSAN,SS27,KIDS BOY,DENIM,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,,MEDIUM DENIM,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,400000042,02DE279 DENIM FLEECE EFFECT,87%COTTON 12%POLYESTER 1%ELASTANE 9ONZ,,,,9.18,22.95,2.5,,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB1001,SEGOVIA,LOSAN,SS27,KIDS BOY,DENIM,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,1,LIGHT DENIM,MEDIUM DENIM,1,PACK 6 (02-07),12,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE1058 DENIM,73%COTTON 25%POLYESTER 2%ELASTANE,,,,7.18,17.95,2.5,,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB1002,TERUEL,LOSAN,SS27,KIDS BOY,DENIM,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,1,MEDIUM DENIM,LIGHT DENIM,1,PACK 6 (02-07),12,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,400000042,02DE279 DENIM FLEECE EFFECT,87%COTTON 12%POLYESTER 1%ELASTANE 9ONZ,,,,7.98,19.95,2.5,,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB1003,VIGO,LOSAN,SS27,KIDS BOY,DENIM,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,1,MEDIUM DENIM,LIGHT DENIM,1,PACK 6 (02-07),12,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE1058 DENIM,73%COTTON 25%POLYESTER 2%ELASTANE,,,,7.18,17.95,2.5,,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB1004,VARSOVIA,LOSAN,SS27,KIDS BOY,DENIM,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,,MEDIUM DENIM,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000038,"WEIFANG XINHUALI CLOTHING CO .,LTD",400000038,01FL605 NO BRUSHED SPECIAL FLEECE DENIM EFFECT,96%COTTON 4%ELASTANE,4.15,,,7.98,19.95,2.5,6.23,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB1005,JAEN,LOSAN,SS27,KIDS BOY,SHORT,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,1,HAZELNUT,DEEP GREY,1,PACK 6 (02-07),12,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE1058 DENIM,73%COTTON 25%POLYESTER 2%ELASTANE,,,,7.98,19.95,2.5,,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB1006,MUNICH,LOSAN,SS27,KIDS BOY,SHORT,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,,CLOUD BLUE,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000006,GLAMOUR GARMENTS,400000006,02DE1139 DENIM FLEECE EFFECT,80%COTTON 18%POLYESTER 2%ELASTANE,4.8,,,9.18,22.95,2.5,7.2,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB1007,LUGO,LOSAN,SS27,KIDS BOY,SHORT,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,4,NAVY,SOFT GREEN || HAZELNUT || BLACK || LIGHT GREY MELANGE,1,PACK 6 (02-07),48,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01SJ011 SINGLE JERSEY,100%COTTON 220GRS,2.8,,,3.58,8.95,2.5,4.2,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB1008,PONTEVEDRA,LOSAN,SS27,KIDS BOY,SHORT,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,2,MEDIUM GREY MELANGE,NAVY || BLACK,1,PACK 6 (02-07),24,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01FL503 NO BRUSHED FLEECE,100%COTTON 260GRS,2.75,,,3.98,9.95,2.5,4.13,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKB1009,ZAMORA,LOSAN,SS27,KIDS BOY,SHORT,BASIC LINE,Carry Over,KID_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,BOY_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Boy Woven — Bottoms,9,2,DRIED SAGE,LIGHT SAND || BLUE-GREY,1,PACK 6 (02-07),24,ALBERT PARREÑO,,400000029,SOURCE INTERNATIONAL,400000029,02TW111 MICROTWILL,100%COTTON,4.85,,,8.78,21.95,2.5,7.28,,,,,false,true,true,false,false,Borrador,true,MARCADORS_ERP_FILTRATS:10|12
LBASKG0101,GIRONA,LOSAN,SS27,KIDS GIRL,T-SHIRT,BASIC LINE,Carry Over,KID_GIRL,KNIT,TOPS,JERSEY_TOPS,t_shirt,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Girl Knit — Tops,9,1,WHITE,BUBBLEGUM,1,PACK 6 (02-07),10,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01SJ007 SINGLE JERSEY,100% COTTON 160 GR.,1.7,,,2.38,5.95,2.5,2.55,,,,,false,true,true,false,false,Borrador,true,
LBASKG0601,JACA,LOSAN,SS27,KIDS GIRL,OUTERWEAR,BASIC LINE,Carry Over,KID_GIRL,WOVEN,OUTERWEAR,STRUCTURED_JACKETS,casual_jacket,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,MEDIUM DENIM,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE1058 DENIM,73% COTTON 25% POLYESTER 2% ELASTANE,,,,11.18,27.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
LBASKG0602,HUESCA,LOSAN,SS27,KIDS GIRL,OUTERWEAR,BASIC LINE,Carry Over,KID_GIRL,WOVEN,OUTERWEAR,STRUCTURED_JACKETS,casual_jacket,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,SALMON,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000038,"WEIFANG XINHUALI CLOTHING CO .,LTD",,02NY1049 NYLON (LINING IN NYLON 210T),100% POLYESTER,4.7,,,10.38,25.95,2.5,7.05,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
LBASKG0901,BURGOS,LOSAN,SS27,KIDS GIRL,PANT,BASIC LINE,Carry Over,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,3,NAVY,BLACK || BUBBLEGUM || BLACK,1,PACK 6 (02-07),30,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01SJ103 SINGLE JERSEY,95% COTTON 5% ELASTANE 200 GR.,,,,3.98,9.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
LBASKG0902,CADIZ,LOSAN,SS27,KIDS GIRL,PANT,BASIC LINE,Carry Over,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,2,HIBISCUS,NAVY || BLACK,1,PACK 6 (02-07),20,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01SJ103 SINGLE JERSEY,95% COTTON 5% ELASTANE 200 GR.,,,,3.98,9.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
LBASKG0903,ALMERIA,LOSAN,SS27,KIDS GIRL,DENIM,BASIC LINE,Carry Over,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,MEDIUM DENIM,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE1058 DENIM,73% COTTON 25% POLYESTER 2% ELASTANE,,,,7.98,19.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
LBASKG0904,LYON,LOSAN,SS27,KIDS GIRL,DENIM,BASIC LINE,Carry Over,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,MEDIUM DENIM,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE1058 DENIM,73% COTTON 25% POLYESTER 2% ELASTANE,,,,7.98,19.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
LBASKG0905,MANRESA,LOSAN,SS27,KIDS GIRL,DENIM,BASIC LINE,Carry Over,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,MEDIUM DENIM,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE1058 DENIM,73% COTTON 25% POLYESTER 2% ELASTANE,,,,7.98,19.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
